statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,12,0,0,5,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0,10,0,9,6,0,4,0,0,0,0,7,18,7,0,4,17,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,1,0,0,24,0,0,2,2,2,0,0,0,0,0,34,37,0,0,0,0,0,0,0,1,2,7,11,1,12,7,6,0,1,0,0,0,21,51,21,0,0,25,7,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,32,0,0,13,0,0,0,0,0,0,0,56,84,0,0,0,0,0,0,0,0,0,0,38,0,39,7,8,24,0,0,0,0,24,101,24,0,0,77,15,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,2,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,52,0,0,14,0,0,0,0,0,0,0,161,227,0,0,0,0,0,0,0,0,0,0,22,0,94,73,3,18,10,0,0,0,106,145,84,0,0,61,21,19,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,1,0,0,0,13,16,12,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,15,0,0,5,0,0,0,0,0,0,0,24,33,0,0,0,0,0,0,0,0,0,0,6,0,12,9,3,1,0,0,0,0,24,28,24,0,6,10,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,10,0,0,1,2,1,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,1,0,3,0,6,5,2,0,0,0,0,0,20,25,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,2,0,0,0,0,1,7,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,2,0,0,15,0,0,1,1,1,0,0,2,0,0,14,18,0,1,0,0,0,0,0,1,2,1,6,1,0,2,0,0,0,0,0,0,19,27,18,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,3,0,0,14,0,0,3,2,1,1,1,0,0,0,14,22,0,0,0,0,0,0,0,1,0,1,10,1,4,5,2,0,0,0,0,0,14,30,14,0,0,15,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,21,0,0,1,0,0,0,0,0,0,1,4,0,6,0,6,0,0,0,0,0,10,21,10,0,0,8,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,1,0,0,0,0,0,1,2,0,8,0,8,0,0,0,0,0,15,16,15,3,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,43,0,0,4,0,0,0,0,1,0,0,157,192,0,0,0,0,0,0,0,0,0,0,6,0,104,14,89,1,0,0,0,0,83,113,82,0,0,31,24,23,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,113,0,0,30,0,0,0,0,0,0,0,178,252,0,0,0,0,0,0,0,0,0,0,63,0,99,69,22,8,13,0,0,0,125,165,125,9,39,91,20,18,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,1,0,4,4,0,2,1,0,2,1,0,0,0,9,16,7,0,4,10,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,12,10,0,0,0,1,0,0,0,1,0,0,5,0,4,0,3,1,0,0,0,0,7,14,7,0,0,6,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,0,21,40,0,0,0,0,0,0,0,0,0,0,15,0,6,4,1,1,0,0,0,0,36,53,36,0,0,19,3,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,5,0,0,26,0,0,9,0,0,0,0,0,0,0,33,55,0,0,0,0,0,0,0,0,0,0,30,0,21,26,0,0,0,0,0,0,27,65,27,0,0,38,8,8,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,11,0,0,3,1,1,0,0,0,0,0,22,28,0,0,0,0,0,0,0,0,0,0,3,0,13,4,10,0,0,0,0,0,17,23,17,0,0,6,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,14,0,0,3,1,1,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,10,0,8,5,2,1,2,0,0,0,15,27,15,0,0,13,2,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,7,0,8,6,0,2,0,0,0,0,1,9,1,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,11,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0,13,0,8,7,0,1,0,0,0,0,19,27,19,0,6,14,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,7,18,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,2,0,0,15,0,0,4,1,1,0,0,0,0,0,17,28,0,0,0,0,0,0,0,1,0,2,10,1,5,6,1,0,1,0,0,0,22,30,22,0,7,12,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,52,60,0,0,0,0,0,0,0,0,0,0,8,0,34,32,0,0,0,2,0,0,18,34,18,0,0,16,8,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,0,0,16,0,0,4,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,1,0,1,13,1,8,9,0,0,0,0,0,0,0,21,0,0,0,16,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,2,0,0,83,0,0,3,4,3,0,0,0,0,0,187,274,0,2,1,0,0,1,0,1,3,5,20,0,76,21,12,45,3,0,0,0,168,262,150,5,8,87,17,16,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,1,0,0,165,0,0,45,0,0,9,9,0,0,0,87,75,0,0,0,0,0,0,0,39,0,19,97,37,9,1,0,9,0,0,0,0,58,194,47,0,0,125,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,1,10,15,10,0,0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,1,0,0,0,23,0,23,0,0,0,0,0,23,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,6,0,8,5,0,4,0,0,0,0,0,10,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,6,0,7,5,0,2,0,0,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,52,64,0,1,0,0,0,0,0,0,0,2,4,0,28,6,7,16,0,0,0,0,31,55,30,0,0,23,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,69,0,0,9,0,0,0,0,0,0,0,181,178,0,0,0,0,0,0,0,1,0,5,20,1,118,82,36,1,6,0,0,0,10,68,5,0,0,60,34,34,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,13,0,0,4,0,0,0,0,0,0,0,21,33,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,1,0,0,0,0,25,21,23,0,11,9,3,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,14,0,0,4,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,9,0,12,6,2,1,0,4,0,0,12,16,10,0,5,11,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,0,0,42,0,0,9,6,6,0,0,0,0,0,74,98,0,0,0,0,0,0,0,0,0,0,8,0,38,5,34,0,0,0,0,0,72,88,72,0,0,16,8,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,31,45,0,0,0,0,0,0,0,0,0,0,8,0,13,5,7,1,0,0,0,0,23,34,22,0,6,18,9,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,138,136,0,0,0,0,0,0,0,0,2,0,0,0,135,0,135,0,0,0,0,0,135,138,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,13,0,0,4,3,3,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,4,0,8,1,6,1,1,0,0,0,22,31,22,0,0,9,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,14,15,14,0,5,6,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,0,0,28,0,0,4,6,4,0,0,0,0,0,34,44,0,0,0,0,0,0,0,1,1,4,12,1,9,9,0,1,0,0,0,0,36,57,36,0,6,23,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,2,0,0,0,0,1,7,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,4,0,0,221,0,0,4,0,0,10,10,0,0,0,643,671,0,10,0,0,0,0,0,1,0,22,17,1,221,26,96,103,0,0,0,0,317,612,315,0,0,277,137,137,147,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,32,0,0,2,3,2,1,1,0,0,0,55,74,0,1,0,1,0,0,0,0,0,1,13,0,12,6,5,0,1,0,0,1,57,84,57,0,0,25,12,12,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,1,0,0,44,0,0,17,6,6,0,0,0,0,0,68,98,0,2,0,0,0,0,0,0,0,0,20,0,24,11,12,2,0,0,0,0,72,66,72,0,32,26,4,4,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,41,0,0,14,0,0,0,0,0,0,0,81,115,0,0,0,0,0,0,0,0,0,0,38,0,43,13,29,1,12,0,0,0,41,93,41,0,0,53,14,12,47,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,1,0,2,1,1,4,2,4,0,0,0,0,0,2,12,2,0,0,7,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,58,0,0,14,0,0,0,0,7,0,0,87,130,0,0,0,0,0,0,0,0,0,2,33,0,31,21,3,4,6,3,0,0,85,142,84,0,0,46,7,5,36,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,2,0,0,0,0,1,7,1,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0,1,0,1,0,4,2,0,4,1,3,0,0,0,0,0,22,29,19,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,2,0,0,0,0,0,6,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,9,0,0,3,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,5,0,13,12,2,0,4,0,0,0,8,15,8,0,0,7,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,4,2,2,0,0,0,0,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,10,0,0,0,0,0,20,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,18,0,0,8,0,0,1,1,1,0,0,16,27,0,0,0,0,0,0,0,0,0,0,19,0,8,6,0,2,0,0,0,0,10,37,9,0,0,27,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,2,0,0,50,0,0,0,0,0,0,0,3,0,0,58,51,0,7,1,0,0,0,0,1,1,6,15,1,4,6,0,0,0,0,0,0,41,50,31,0,9,27,7,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,9,0,0,0,13,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,2,0,0,44,0,0,0,0,0,3,3,0,0,0,50,45,0,0,0,0,0,0,0,4,1,11,18,3,6,4,2,2,0,0,0,0,43,64,38,0,11,28,1,0,15,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,1,0,3,4,1,5,6,0,0,0,0,0,0,9,14,9,0,6,8,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,12,0,0,4,0,0,0,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,7,0,14,13,0,2,1,0,0,0,15,19,15,0,4,9,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,2,0,0,0,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,16,0,0,8,1,1,1,1,0,0,0,30,38,0,0,0,0,0,0,0,0,0,0,12,0,6,4,0,2,4,0,0,0,26,32,25,0,11,18,4,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,1,0,0,12,0,0,3,1,1,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,11,0,7,8,0,0,1,0,0,0,14,30,14,0,0,16,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,2,0,0,178,0,0,19,23,19,1,1,0,0,0,347,501,0,0,0,0,0,0,0,1,0,23,122,1,140,95,37,10,34,0,0,0,350,505,348,0,44,193,39,33,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,13,0,0,2,0,0,0,0,2,0,0,13,17,0,0,0,0,0,0,0,0,0,0,13,0,4,5,0,0,0,0,0,0,11,23,8,0,0,14,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,4,11,4,0,0,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,23,0,0,8,3,3,0,0,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,17,0,32,12,11,8,7,0,0,1,24,51,24,0,0,27,2,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,49,0,0,15,0,0,1,1,0,0,0,60,100,0,0,0,0,0,0,0,0,0,0,34,0,31,24,0,7,0,0,0,0,44,77,43,0,22,56,15,10,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,0,0,26,0,0,10,4,4,0,0,0,0,0,39,58,0,0,0,0,0,0,0,0,0,0,20,0,20,16,3,1,1,0,0,1,31,45,29,0,14,33,12,9,27,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,14,0,0,3,0,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0,14,0,9,5,5,0,0,0,0,0,10,19,10,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,7,0,15,2,12,1,0,0,0,0,6,21,5,0,0,16,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,2,0,0,32,0,0,2,1,1,1,1,1,0,0,69,85,0,0,0,0,0,0,0,1,0,6,11,1,21,11,12,0,0,0,0,0,40,73,40,0,12,39,23,23,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,31,0,0,8,9,3,0,0,0,0,0,36,57,0,0,0,0,0,0,0,0,0,0,26,0,16,17,0,0,0,0,0,0,45,72,45,0,0,28,2,2,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,4,6,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,90,105,0,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,0,0,120,120,90,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,2,5,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,2,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,2,0,0,0,0,0,5,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,46,0,0,20,2,2,0,0,0,0,0,190,222,0,0,0,0,0,0,0,0,0,0,27,0,105,14,89,1,42,0,0,1,62,108,62,0,0,46,18,15,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1,0,0,0,1,0,1,4,0,3,0,3,0,0,0,0,0,18,25,18,0,0,5,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
